GAU95348.1	339331f698e02d4071ad3aeb41affda0	350	CDD	cd00112	LDLa	180	211	8.21879E-10	T	22-04-2026	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
GAU95348.1	339331f698e02d4071ad3aeb41affda0	350	PANTHER	PTHR24652	LOW-DENSITY LIPOPROTEIN RECEPTOR CLASS A DOMAIN-CONTAINING PROTEIN 2	76	220	3.0E-16	T	22-04-2026	IPR042333	Low-density lipoprotein receptor class A domain-containing protein 2	-	-
GAU95348.1	339331f698e02d4071ad3aeb41affda0	350	SUPERFAMILY	SSF57424	LDL receptor-like module	175	211	2.36E-7	T	22-04-2026	IPR036055	LDL receptor-like superfamily	-	-
GAU95348.1	339331f698e02d4071ad3aeb41affda0	350	Gene3D	G3DSA:4.10.400.10	-	176	218	2.3E-9	T	22-04-2026	IPR036055	LDL receptor-like superfamily	-	-
GAU95348.1	339331f698e02d4071ad3aeb41affda0	350	ProSiteProfiles	PS50068	LDL-receptor class A (LDLRA) domain profile.	180	212	10.5	T	22-04-2026	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
GAU95348.1	339331f698e02d4071ad3aeb41affda0	350	SMART	SM00192	LDLa_2	177	213	5.2E-8	T	22-04-2026	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
GAU95348.1	339331f698e02d4071ad3aeb41affda0	350	Pfam	PF00057	Low-density lipoprotein receptor domain class A	178	211	0.0096	T	22-04-2026	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
GAU88361.1	fffdb5d791cac3684ec2050168421cae	77	ProSiteProfiles	PS50096	IQ motif profile.	15	44	9.340301	T	22-04-2026	IPR000048	IQ motif, EF-hand binding site	-	-
GAU88361.1	fffdb5d791cac3684ec2050168421cae	77	MobiDBLite	mobidb-lite	consensus disorder prediction	1	77	-	T	22-04-2026	-	-	-	-
GAU88361.1	fffdb5d791cac3684ec2050168421cae	77	MobiDBLite	mobidb-lite	consensus disorder prediction	7	44	-	T	22-04-2026	-	-	-	-
GAU88361.1	fffdb5d791cac3684ec2050168421cae	77	MobiDBLite	mobidb-lite	consensus disorder prediction	49	77	-	T	22-04-2026	-	-	-	-
GAU88361.1	fffdb5d791cac3684ec2050168421cae	77	Gene3D	G3DSA:1.20.5.190	-	6	34	1.4E-5	T	22-04-2026	-	-	-	-
GAV03412.1	b608e1d97d9d6e229ed7ba6eb9f54c13	60	MobiDBLite	mobidb-lite	consensus disorder prediction	21	40	-	T	22-04-2026	-	-	-	-
GAV09683.1	fe62e2cdd9abfd3adb192e5c3f483a94	82	CDD	cd18186	BTB_POZ_ZBTB_KLHL-like	1	52	8.61486E-9	T	22-04-2026	-	-	-	-
GAV09683.1	fe62e2cdd9abfd3adb192e5c3f483a94	82	Gene3D	G3DSA:3.30.710.10	Potassium Channel Kv1.1; Chain A	1	75	7.0E-6	T	22-04-2026	IPR011333	SKP1/BTB/POZ domain superfamily	-	-
GAV09683.1	fe62e2cdd9abfd3adb192e5c3f483a94	82	SUPERFAMILY	SSF54695	POZ domain	1	52	1.46E-5	T	22-04-2026	IPR011333	SKP1/BTB/POZ domain superfamily	-	-
GAV10042.1	c8a7aed042972c6ec571cb2c16de2e11	264	PANTHER	PTHR23120	MAESTRO-RELATED HEAT DOMAIN-CONTAINING	1	255	2.9E-38	T	22-04-2026	IPR045206	Maestro heat-like repeat-containing protein	-	-
GAV10042.1	c8a7aed042972c6ec571cb2c16de2e11	264	SUPERFAMILY	SSF48371	ARM repeat	3	259	4.16E-13	T	22-04-2026	IPR016024	Armadillo-type fold	-	-
GAV10042.1	c8a7aed042972c6ec571cb2c16de2e11	264	Gene3D	G3DSA:1.25.10.10	-	1	263	1.0E-8	T	22-04-2026	IPR011989	Armadillo-like helical	-	-
GAU97683.1	e86aa9cc1f3b726a1dbe1a07f84a4fd9	881	FunFam	G3DSA:1.25.10.10:FF:000027	Importin subunit beta-1	1	870	2.8E-253	T	22-04-2026	-	-	-	-
GAU97683.1	e86aa9cc1f3b726a1dbe1a07f84a4fd9	881	ProSiteProfiles	PS50166	Importin-beta N-terminal domain profile.	21	101	13.285525	T	22-04-2026	IPR001494	Importin-beta, N-terminal domain	-	-
GAU97683.1	e86aa9cc1f3b726a1dbe1a07f84a4fd9	881	SUPERFAMILY	SSF48371	ARM repeat	1	868	6.08E-119	T	22-04-2026	IPR016024	Armadillo-type fold	-	-
GAU97683.1	e86aa9cc1f3b726a1dbe1a07f84a4fd9	881	PANTHER	PTHR10527	IMPORTIN BETA	8	825	1.1E-72	T	22-04-2026	IPR040122	Importin beta family	-	-
GAU97683.1	e86aa9cc1f3b726a1dbe1a07f84a4fd9	881	SMART	SM00913	IBN_N_2	21	101	1.1E-5	T	22-04-2026	IPR001494	Importin-beta, N-terminal domain	-	-
GAU97683.1	e86aa9cc1f3b726a1dbe1a07f84a4fd9	881	Gene3D	G3DSA:1.25.10.10	-	1	876	9.7E-246	T	22-04-2026	IPR011989	Armadillo-like helical	-	-
GAU97683.1	e86aa9cc1f3b726a1dbe1a07f84a4fd9	881	Pfam	PF03810	Importin-beta N-terminal domain	21	100	0.29	T	22-04-2026	IPR001494	Importin-beta, N-terminal domain	-	-
GAU97683.1	e86aa9cc1f3b726a1dbe1a07f84a4fd9	881	Pfam	PF13513	HEAT-like repeat	381	436	1.3E-5	T	22-04-2026	-	-	-	-
GAU97284.1	80cac1b63bbeb161f88d68707331af71	447	MobiDBLite	mobidb-lite	consensus disorder prediction	225	267	-	T	22-04-2026	-	-	-	-
GAU88627.1	e72aa17f9e59a0b342dca32afcf8d614	242	Coils	Coil	Coil	13	64	-	T	22-04-2026	-	-	-	-
GAU88627.1	e72aa17f9e59a0b342dca32afcf8d614	242	ProSiteProfiles	PS51896	Zinc finger C4H2-type profile.	199	241	14.327262	T	22-04-2026	IPR044069	Zinc finger C4H2-type	-	-
GAU88627.1	e72aa17f9e59a0b342dca32afcf8d614	242	PANTHER	PTHR31058	ZINC FINGER C4H2 DOMAIN-CONTAINING PROTEIN	3	240	4.6E-51	T	22-04-2026	IPR018482	Zinc finger C4H2 domain-containing protein	-	-
GAU88627.1	e72aa17f9e59a0b342dca32afcf8d614	242	Pfam	PF10146	Zinc finger-containing protein	13	239	4.6E-45	T	22-04-2026	IPR018482	Zinc finger C4H2 domain-containing protein	-	-
GAU93138.1	3d82d1b5b06033db680703e00c92bd08	347	MobiDBLite	mobidb-lite	consensus disorder prediction	1	43	-	T	22-04-2026	-	-	-	-
GAU93138.1	3d82d1b5b06033db680703e00c92bd08	347	PANTHER	PTHR11783	SULFOTRANSFERASE  SULT	72	335	1.2E-58	T	22-04-2026	-	-	-	-
GAU93138.1	3d82d1b5b06033db680703e00c92bd08	347	Gene3D	G3DSA:3.40.50.300	-	51	347	1.1E-77	T	22-04-2026	IPR027417	P-loop containing nucleoside triphosphate hydrolase	-	-
GAU93138.1	3d82d1b5b06033db680703e00c92bd08	347	Pfam	PF00685	Sulfotransferase domain	84	336	3.5E-59	T	22-04-2026	IPR000863	Sulfotransferase domain	-	-
GAU93138.1	3d82d1b5b06033db680703e00c92bd08	347	MobiDBLite	mobidb-lite	consensus disorder prediction	26	43	-	T	22-04-2026	-	-	-	-
GAU93138.1	3d82d1b5b06033db680703e00c92bd08	347	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	58	340	1.78E-70	T	22-04-2026	IPR027417	P-loop containing nucleoside triphosphate hydrolase	-	-
GAU99586.1	9380539d217e50bddc7dbe62c253a8de	282	Gene3D	G3DSA:3.30.900.10	HORMA domain	19	189	1.2E-13	T	22-04-2026	IPR036570	HORMA domain superfamily	-	-
GAU99586.1	9380539d217e50bddc7dbe62c253a8de	282	Pfam	PF02301	HORMA domain	32	166	4.0E-7	T	22-04-2026	IPR003511	HORMA domain	-	-
GAV01254.1	514bf836cc93a6ed39455b42b0279419	218	Pfam	PF17900	Peptidase M1 N-terminal domain	84	218	0.002	T	22-04-2026	IPR045357	Aminopeptidase N-like , N-terminal domain	-	-
GAV01254.1	514bf836cc93a6ed39455b42b0279419	218	Gene3D	G3DSA:2.60.40.1730	tricorn interacting facor f3 domain	72	218	2.1E-16	T	22-04-2026	IPR042097	Aminopeptidase N-like , N-terminal domain superfamliy	-	-
GAV01254.1	514bf836cc93a6ed39455b42b0279419	218	SUPERFAMILY	SSF63737	Leukotriene A4 hydrolase N-terminal domain	70	214	5.49E-10	T	22-04-2026	IPR042097	Aminopeptidase N-like , N-terminal domain superfamliy	-	-
GAV01254.1	514bf836cc93a6ed39455b42b0279419	218	PANTHER	PTHR11533	PROTEASE M1 ZINC METALLOPROTEASE	19	214	1.3E-11	T	22-04-2026	-	-	-	-
GAV06861.1	f8f6e5add29e617074917d9569fb23f9	423	Pfam	PF13964	Kelch motif	276	319	0.01	T	22-04-2026	-	-	-	-
GAV06861.1	f8f6e5add29e617074917d9569fb23f9	423	Pfam	PF13415	Galactose oxidase, central domain	116	163	0.072	T	22-04-2026	-	-	-	-
GAV06861.1	f8f6e5add29e617074917d9569fb23f9	423	Pfam	PF01344	Kelch motif	49	98	0.21	T	22-04-2026	IPR006652	Kelch repeat type 1	-	-
GAV06861.1	f8f6e5add29e617074917d9569fb23f9	423	SUPERFAMILY	SSF117281	Kelch motif	210	357	6.15E-26	T	22-04-2026	IPR015915	Kelch-type beta propeller	-	-
GAV06861.1	f8f6e5add29e617074917d9569fb23f9	423	SUPERFAMILY	SSF117281	Kelch motif	44	269	1.2E-37	T	22-04-2026	IPR015915	Kelch-type beta propeller	-	-
GAV06861.1	f8f6e5add29e617074917d9569fb23f9	423	PANTHER	PTHR46428	KELCH DOMAIN-CONTAINING PROTEIN 10	39	388	3.1E-105	T	22-04-2026	-	-	-	-
GAV06861.1	f8f6e5add29e617074917d9569fb23f9	423	Gene3D	G3DSA:2.120.10.80	-	22	269	1.3E-41	T	22-04-2026	IPR015915	Kelch-type beta propeller	-	-
GAV06861.1	f8f6e5add29e617074917d9569fb23f9	423	Pfam	PF13854	Kelch motif	216	254	0.18	T	22-04-2026	-	-	-	-
GAV06861.1	f8f6e5add29e617074917d9569fb23f9	423	Gene3D	G3DSA:2.120.10.80	-	270	399	2.1E-19	T	22-04-2026	IPR015915	Kelch-type beta propeller	-	-
GAV04165.1	6cbae9e1a389fcc26f5eafdf4dba6991	670	PANTHER	PTHR12216	UROCANATE HYDRATASE	5	666	0.0	T	22-04-2026	IPR023637	Urocanase	-	-
GAV04165.1	6cbae9e1a389fcc26f5eafdf4dba6991	670	FunFam	G3DSA:3.40.1770.10:FF:000003	Urocanate hydratase 1	436	656	5.2E-118	T	22-04-2026	-	-	-	-
GAV04165.1	6cbae9e1a389fcc26f5eafdf4dba6991	670	FunFam	G3DSA:3.40.50.10730:FF:000002	Urocanate hydratase 1	220	437	1.4E-107	T	22-04-2026	-	-	-	-
GAV04165.1	6cbae9e1a389fcc26f5eafdf4dba6991	670	Gene3D	G3DSA:3.40.1770.10	Urocanase superfamily	436	657	1.7E-75	T	22-04-2026	-	-	-	-
GAV04165.1	6cbae9e1a389fcc26f5eafdf4dba6991	670	Gene3D	G3DSA:3.40.1770.10	Urocanase superfamily	82	220	1.3E-55	T	22-04-2026	-	-	-	-
GAV04165.1	6cbae9e1a389fcc26f5eafdf4dba6991	670	ProSitePatterns	PS01233	Urocanase signature.	543	558	-	T	22-04-2026	IPR023636	Urocanase conserved site	-	-
GAV04165.1	6cbae9e1a389fcc26f5eafdf4dba6991	670	Gene3D	G3DSA:3.40.50.10730	Urocanase like domains	221	435	1.4E-64	T	22-04-2026	IPR038364	Urocanase, central domain superfamily	-	-
GAV04165.1	6cbae9e1a389fcc26f5eafdf4dba6991	670	Hamap	MF_00577	Urocanate hydratase [hutU].	57	662	46.039555	T	22-04-2026	IPR023637	Urocanase	-	-
GAV04165.1	6cbae9e1a389fcc26f5eafdf4dba6991	670	SUPERFAMILY	SSF111326	Urocanase	86	655	4.32E-220	T	22-04-2026	IPR036190	Urocanase superfamily	-	-
GAV04165.1	6cbae9e1a389fcc26f5eafdf4dba6991	670	Pfam	PF17392	Urocanase C-terminal domain	440	647	1.7E-80	T	22-04-2026	IPR035401	Urocanase, C-terminal domain	-	-
GAV04165.1	6cbae9e1a389fcc26f5eafdf4dba6991	670	Pfam	PF01175	Urocanase Rossmann-like domain	215	437	1.7E-74	T	22-04-2026	IPR035085	Urocanase, Rossmann-like domain	-	-
GAV04165.1	6cbae9e1a389fcc26f5eafdf4dba6991	670	PIRSF	PIRSF001423	Urocanate_hydrat	65	664	1.8E-212	T	22-04-2026	IPR023637	Urocanase	-	-
GAV04165.1	6cbae9e1a389fcc26f5eafdf4dba6991	670	Pfam	PF17391	Urocanase N-terminal domain	86	212	5.3E-53	T	22-04-2026	IPR035400	Urocanase, N-terminal domain	-	-
GAV04165.1	6cbae9e1a389fcc26f5eafdf4dba6991	670	FunFam	G3DSA:3.40.1770.10:FF:000002	Urocanate hydratase 1	82	219	6.4E-76	T	22-04-2026	-	-	-	-
GAV03702.1	16d18eac9b65cbcf7a539819608e546d	621	MobiDBLite	mobidb-lite	consensus disorder prediction	356	400	-	T	22-04-2026	-	-	-	-
GAV03702.1	16d18eac9b65cbcf7a539819608e546d	621	ProSiteProfiles	PS51460	GAR domain profile.	232	304	31.941271	T	22-04-2026	IPR003108	GAR domain	-	-
GAV03702.1	16d18eac9b65cbcf7a539819608e546d	621	PANTHER	PTHR46756	TRANSGELIN	5	552	2.0E-74	T	22-04-2026	-	-	-	-
GAV03702.1	16d18eac9b65cbcf7a539819608e546d	621	SMART	SM00033	ch_5	19	141	8.1E-7	T	22-04-2026	IPR001715	Calponin homology domain	-	-
GAV03702.1	16d18eac9b65cbcf7a539819608e546d	621	MobiDBLite	mobidb-lite	consensus disorder prediction	460	494	-	T	22-04-2026	-	-	-	-
GAV03702.1	16d18eac9b65cbcf7a539819608e546d	621	Gene3D	G3DSA:3.30.920.20	-	229	319	2.3E-26	T	22-04-2026	IPR036534	GAR domain superfamily	-	-
GAV03702.1	16d18eac9b65cbcf7a539819608e546d	621	SMART	SM00243	Growth-Arrest-Specific Protein 2 Domain	235	307	2.6E-35	T	22-04-2026	IPR003108	GAR domain	-	-
GAV03702.1	16d18eac9b65cbcf7a539819608e546d	621	MobiDBLite	mobidb-lite	consensus disorder prediction	209	230	-	T	22-04-2026	-	-	-	-
GAV03702.1	16d18eac9b65cbcf7a539819608e546d	621	SUPERFAMILY	SSF143575	GAS2 domain-like	236	312	7.19E-22	T	22-04-2026	IPR036534	GAR domain superfamily	-	-
GAV03702.1	16d18eac9b65cbcf7a539819608e546d	621	ProSiteProfiles	PS50021	Calponin homology (CH) domain profile.	17	146	13.917156	T	22-04-2026	IPR001715	Calponin homology domain	-	-
GAV03702.1	16d18eac9b65cbcf7a539819608e546d	621	MobiDBLite	mobidb-lite	consensus disorder prediction	356	431	-	T	22-04-2026	-	-	-	-
GAV03702.1	16d18eac9b65cbcf7a539819608e546d	621	Pfam	PF02187	Growth-Arrest-Specific Protein 2 Domain	237	304	3.0E-26	T	22-04-2026	IPR003108	GAR domain	-	-
GAV03702.1	16d18eac9b65cbcf7a539819608e546d	621	Pfam	PF00307	Calponin homology (CH) domain	20	146	5.9E-7	T	22-04-2026	IPR001715	Calponin homology domain	-	-
GAV03702.1	16d18eac9b65cbcf7a539819608e546d	621	MobiDBLite	mobidb-lite	consensus disorder prediction	460	495	-	T	22-04-2026	-	-	-	-
GAV03702.1	16d18eac9b65cbcf7a539819608e546d	621	Gene3D	G3DSA:1.10.418.10	-	8	175	5.0E-33	T	22-04-2026	IPR036872	CH domain superfamily	-	-
GAV03702.1	16d18eac9b65cbcf7a539819608e546d	621	SUPERFAMILY	SSF47576	Calponin-homology domain, CH-domain	11	168	4.13E-25	T	22-04-2026	IPR036872	CH domain superfamily	-	-
GAV03702.1	16d18eac9b65cbcf7a539819608e546d	621	MobiDBLite	mobidb-lite	consensus disorder prediction	591	606	-	T	22-04-2026	-	-	-	-
GAV03702.1	16d18eac9b65cbcf7a539819608e546d	621	MobiDBLite	mobidb-lite	consensus disorder prediction	573	606	-	T	22-04-2026	-	-	-	-
GAV03702.1	16d18eac9b65cbcf7a539819608e546d	621	MobiDBLite	mobidb-lite	consensus disorder prediction	407	431	-	T	22-04-2026	-	-	-	-
GAU93431.1	70942c32197f096c664872a81940aaaf	561	PANTHER	PTHR21562	NOTUM-RELATED	77	405	1.1E-66	T	22-04-2026	IPR004963	Pectinacetylesterase/NOTUM	-	-
GAU93431.1	70942c32197f096c664872a81940aaaf	561	Pfam	PF03283	Pectinacetylesterase	86	401	5.1E-69	T	22-04-2026	IPR004963	Pectinacetylesterase/NOTUM	-	-
GAU95561.1	12554b8a5f2b7fbfa87efeca6f486b8d	139	Pfam	PF08257	Sulfakinin family	88	96	140.0	T	22-04-2026	IPR013259	Sulfakinin	-	-
GAU96006.1	b08547158d30bd2c3f9e2623e7967680	144	SUPERFAMILY	SSF47473	EF-hand	48	107	9.32E-6	T	22-04-2026	IPR011992	EF-hand domain pair	-	-
GAU96006.1	b08547158d30bd2c3f9e2623e7967680	144	ProSiteProfiles	PS50222	EF-hand calcium-binding domain profile.	57	92	8.460104	T	22-04-2026	IPR002048	EF-hand domain	-	-
GAU96829.1	a626b7749a369e25ac951756fb4a311c	243	PANTHER	PTHR48330	TRNA WYBUTOSINE-SYNTHESIZING PROTEIN 3	17	226	3.1E-44	T	22-04-2026	-	-	-	-
GAU96829.1	a626b7749a369e25ac951756fb4a311c	243	Pfam	PF02676	Methyltransferase TYW3	23	221	8.7E-41	T	22-04-2026	IPR003827	tRNA wybutosine-synthesizing protein	-	-
GAU96829.1	a626b7749a369e25ac951756fb4a311c	243	SUPERFAMILY	SSF111278	SSo0622-like	20	220	1.44E-39	T	22-04-2026	IPR036602	tRNA wybutosine-synthesizing-like superfamily	-	-
GAU96829.1	a626b7749a369e25ac951756fb4a311c	243	Gene3D	G3DSA:3.30.1960.10	-	11	225	2.7E-48	T	22-04-2026	IPR036602	tRNA wybutosine-synthesizing-like superfamily	-	-
GAU88971.1	35f5b6714810b039a31ffd1e688aa31f	369	SUPERFAMILY	SSF54373	FAD-linked reductases, C-terminal domain	171	295	7.98E-7	T	22-04-2026	-	-	-	-
GAU88971.1	35f5b6714810b039a31ffd1e688aa31f	369	PANTHER	PTHR10742	FLAVIN MONOAMINE OXIDASE	54	367	5.5E-37	T	22-04-2026	-	-	-	-
GAU88971.1	35f5b6714810b039a31ffd1e688aa31f	369	SUPERFAMILY	SSF51905	FAD/NAD(P)-binding domain	82	365	1.58E-24	T	22-04-2026	IPR036188	FAD/NAD(P)-binding domain superfamily	-	-
GAU88971.1	35f5b6714810b039a31ffd1e688aa31f	369	Gene3D	G3DSA:3.50.50.60	-	44	195	4.9E-13	T	22-04-2026	IPR036188	FAD/NAD(P)-binding domain superfamily	-	-
GAU88971.1	35f5b6714810b039a31ffd1e688aa31f	369	Pfam	PF01593	Flavin containing amine oxidoreductase	88	364	9.3E-25	T	22-04-2026	IPR002937	Amine oxidase	-	-
GAU88971.1	35f5b6714810b039a31ffd1e688aa31f	369	Gene3D	G3DSA:3.50.50.60	-	220	369	8.5E-7	T	22-04-2026	IPR036188	FAD/NAD(P)-binding domain superfamily	-	-
GAV03263.1	f04a1c2e5ac406ecc8a8aef3ff55d62a	95	Pfam	PF04736	Eclosion hormone	31	84	1.3E-13	T	22-04-2026	IPR006825	Eclosion hormone	-	-
GAV09763.1	5be6735fb113f10bb43ffc8c9d967d9b	314	Pfam	PF00646	F-box domain	25	63	0.013	T	22-04-2026	IPR001810	F-box domain	-	-
GAV09763.1	5be6735fb113f10bb43ffc8c9d967d9b	314	SUPERFAMILY	SSF81383	F-box domain	21	76	2.35E-8	T	22-04-2026	IPR036047	F-box-like domain superfamily	-	-
GAV09763.1	5be6735fb113f10bb43ffc8c9d967d9b	314	ProSiteProfiles	PS50181	F-box domain profile.	22	68	11.034144	T	22-04-2026	IPR001810	F-box domain	-	-
GAV09763.1	5be6735fb113f10bb43ffc8c9d967d9b	314	SMART	SM00256	fbox_2	28	67	0.0022	T	22-04-2026	IPR001810	F-box domain	-	-
GAU93214.1	80cfb4fe882d21257a4c3ed0a5e14182	417	Coils	Coil	Coil	86	106	-	T	22-04-2026	-	-	-	-
GAU93214.1	80cfb4fe882d21257a4c3ed0a5e14182	417	Coils	Coil	Coil	199	233	-	T	22-04-2026	-	-	-	-
GAU93214.1	80cfb4fe882d21257a4c3ed0a5e14182	417	Coils	Coil	Coil	152	193	-	T	22-04-2026	-	-	-	-
GAU93214.1	80cfb4fe882d21257a4c3ed0a5e14182	417	Pfam	PF10205	Predicted coiled-coil domain-containing protein	25	101	3.4E-13	T	22-04-2026	IPR019343	Protein phosphatase 1 regulatory subunit 21, N-terminal	-	-
GAU93214.1	80cfb4fe882d21257a4c3ed0a5e14182	417	PANTHER	PTHR21448	SMOOTH MUSCLE MYOSIN HEAVY CHAIN-RELATED	19	232	1.1E-43	T	22-04-2026	IPR040024	Protein phosphatase 1 regulatory subunit 21	-	-
GAU93214.1	80cfb4fe882d21257a4c3ed0a5e14182	417	Coils	Coil	Coil	40	74	-	T	22-04-2026	-	-	-	-
GAU93214.1	80cfb4fe882d21257a4c3ed0a5e14182	417	Pfam	PF21636	Protein phosphatase 1 regulatory subunit 21, C-terminal	304	403	1.3E-17	T	22-04-2026	IPR049372	Protein phosphatase 1 regulatory subunit 21, C-terminal	-	-
GAU93214.1	80cfb4fe882d21257a4c3ed0a5e14182	417	SMART	SM01254	KLRAQ_2	24	127	1.5E-21	T	22-04-2026	IPR019343	Protein phosphatase 1 regulatory subunit 21, N-terminal	-	-
GAU93214.1	80cfb4fe882d21257a4c3ed0a5e14182	417	Coils	Coil	Coil	244	271	-	T	22-04-2026	-	-	-	-
GAV00933.1	c4664c9b4371fac154869c49bb8727cb	561	MobiDBLite	mobidb-lite	consensus disorder prediction	440	561	-	T	22-04-2026	-	-	-	-
GAV00933.1	c4664c9b4371fac154869c49bb8727cb	561	MobiDBLite	mobidb-lite	consensus disorder prediction	310	363	-	T	22-04-2026	-	-	-	-
GAV00933.1	c4664c9b4371fac154869c49bb8727cb	561	MobiDBLite	mobidb-lite	consensus disorder prediction	335	361	-	T	22-04-2026	-	-	-	-
GAV00933.1	c4664c9b4371fac154869c49bb8727cb	561	MobiDBLite	mobidb-lite	consensus disorder prediction	380	405	-	T	22-04-2026	-	-	-	-
GAV00933.1	c4664c9b4371fac154869c49bb8727cb	561	MobiDBLite	mobidb-lite	consensus disorder prediction	475	496	-	T	22-04-2026	-	-	-	-
GAV08798.1	f07a8736bccff53d7a8a34fa28de91c1	364	PRINTS	PR00454	ETS domain signature	277	290	4.3E-14	T	22-04-2026	IPR000418	Ets domain	-	-
GAV08798.1	f07a8736bccff53d7a8a34fa28de91c1	364	PRINTS	PR00454	ETS domain signature	302	320	4.3E-14	T	22-04-2026	IPR000418	Ets domain	-	-
GAV08798.1	f07a8736bccff53d7a8a34fa28de91c1	364	PRINTS	PR00454	ETS domain signature	321	339	4.3E-14	T	22-04-2026	IPR000418	Ets domain	-	-
GAV08798.1	f07a8736bccff53d7a8a34fa28de91c1	364	Pfam	PF00178	Ets-domain	278	359	6.1E-26	T	22-04-2026	IPR000418	Ets domain	-	-
GAV08798.1	f07a8736bccff53d7a8a34fa28de91c1	364	Gene3D	G3DSA:1.10.10.10	-	244	364	3.4E-37	T	22-04-2026	IPR036388	Winged helix-like DNA-binding domain superfamily	-	-
GAV08798.1	f07a8736bccff53d7a8a34fa28de91c1	364	SUPERFAMILY	SSF46785	"Winged helix" DNA-binding domain	273	362	1.47E-31	T	22-04-2026	IPR036390	Winged helix DNA-binding domain superfamily	-	-
GAV08798.1	f07a8736bccff53d7a8a34fa28de91c1	364	SMART	SM00413	etsneu2	276	363	2.6E-44	T	22-04-2026	IPR000418	Ets domain	-	-
GAV08798.1	f07a8736bccff53d7a8a34fa28de91c1	364	ProSitePatterns	PS00346	Ets-domain signature 2.	324	339	-	T	22-04-2026	IPR000418	Ets domain	-	-
GAV08798.1	f07a8736bccff53d7a8a34fa28de91c1	364	ProSitePatterns	PS00345	Ets-domain signature 1.	279	287	-	T	22-04-2026	IPR000418	Ets domain	-	-
GAV08798.1	f07a8736bccff53d7a8a34fa28de91c1	364	ProSiteProfiles	PS50061	Ets-domain profile.	277	359	23.779055	T	22-04-2026	IPR000418	Ets domain	-	-
GAV08798.1	f07a8736bccff53d7a8a34fa28de91c1	364	PANTHER	PTHR11849	ETS	168	361	2.5E-36	T	22-04-2026	IPR046328	ETS family	-	-
GAV00100.1	563e1b98b4c6c6f4a4f9594cb3c206a4	294	Pfam	PF00095	WAP-type (Whey Acidic Protein) 'four-disulfide core'	189	218	0.092	T	22-04-2026	IPR008197	WAP-type 'four-disulfide core' domain	-	-
GAV00100.1	563e1b98b4c6c6f4a4f9594cb3c206a4	294	Gene3D	G3DSA:4.10.75.10	-	150	218	9.7E-7	T	22-04-2026	IPR036645	Elafin-like superfamily	-	-
GAV00100.1	563e1b98b4c6c6f4a4f9594cb3c206a4	294	MobiDBLite	mobidb-lite	consensus disorder prediction	271	294	-	T	22-04-2026	-	-	-	-
GAV00100.1	563e1b98b4c6c6f4a4f9594cb3c206a4	294	SUPERFAMILY	SSF57256	Elafin-like	186	218	3.92E-5	T	22-04-2026	IPR036645	Elafin-like superfamily	-	-
GAV00100.1	563e1b98b4c6c6f4a4f9594cb3c206a4	294	MobiDBLite	mobidb-lite	consensus disorder prediction	265	294	-	T	22-04-2026	-	-	-	-
GAU98457.1	ffd4c5781c1cc1177f6a06684a5dbf0a	602	Pfam	PF02733	Dak1 domain	21	348	1.4E-85	T	22-04-2026	IPR004006	DhaK domain	-	-
GAU98457.1	ffd4c5781c1cc1177f6a06684a5dbf0a	602	Gene3D	G3DSA:1.25.40.340	-	390	601	8.9E-48	T	22-04-2026	IPR036117	DhaL domain superfamily	-	-
GAU98457.1	ffd4c5781c1cc1177f6a06684a5dbf0a	602	PANTHER	PTHR28629	TRIOKINASE/FMN CYCLASE	10	597	4.8E-141	T	22-04-2026	-	-	-	-
GAU98457.1	ffd4c5781c1cc1177f6a06684a5dbf0a	602	SUPERFAMILY	SSF82549	DAK1/DegV-like	10	351	1.46E-84	T	22-04-2026	-	-	-	-
GAU98457.1	ffd4c5781c1cc1177f6a06684a5dbf0a	602	ProSiteProfiles	PS51480	DhaL domain profile.	394	598	19.860525	T	22-04-2026	IPR004007	DhaL domain	-	-
GAU98457.1	ffd4c5781c1cc1177f6a06684a5dbf0a	602	SUPERFAMILY	SSF101473	DhaL-like	383	597	8.89E-38	T	22-04-2026	IPR036117	DhaL domain superfamily	-	-
GAU98457.1	ffd4c5781c1cc1177f6a06684a5dbf0a	602	MobiDBLite	mobidb-lite	consensus disorder prediction	365	391	-	T	22-04-2026	-	-	-	-
GAU98457.1	ffd4c5781c1cc1177f6a06684a5dbf0a	602	FunFam	G3DSA:3.40.50.10440:FF:000001	Dihydroxyacetone kinase, DhaK subunit	16	192	2.5E-59	T	22-04-2026	-	-	-	-
GAU98457.1	ffd4c5781c1cc1177f6a06684a5dbf0a	602	Gene3D	G3DSA:3.40.50.10440	Dihydroxyacetone kinase; domain 1	15	192	2.2E-62	T	22-04-2026	-	-	-	-
GAU98457.1	ffd4c5781c1cc1177f6a06684a5dbf0a	602	Gene3D	G3DSA:3.30.1180.20	Dihydroxyacetone kinase; domain 2	194	356	8.1E-36	T	22-04-2026	-	-	-	-
GAU98457.1	ffd4c5781c1cc1177f6a06684a5dbf0a	602	MobiDBLite	mobidb-lite	consensus disorder prediction	370	391	-	T	22-04-2026	-	-	-	-
